date,hour,type,dongsi
20140105,0,PM2.5,165
20140105,0,AQI,177
20140105,1,PM2.5,152
20140105,1,AQI,181
20140105,2,PM2.5,151
20140105,2,AQI,186
20140105,3,PM2.5,150
20140105,3,AQI,191
20140105,4,PM2.5,155
20140105,4,AQI,196
20140105,5,PM2.5,152
20140105,5,AQI,201
20140105,6,PM2.5,131
20140105,6,AQI,203
20140105,7,PM2.5,107
20140105,7,AQI,204
20140105,8,PM2.5,90
20140105,8,AQI,205
20140105,9,PM2.5,89
20140105,9,AQI,205
20140105,10,PM2.5,110
20140105,10,AQI,204
20140105,11,PM2.5,133
20140105,11,AQI,205
20140105,12,PM2.5,66
20140105,12,AQI,202
20140105,13,PM2.5,33
20140105,13,AQI,196
20140105,14,PM2.5,29
20140105,14,AQI,187
20140105,15,PM2.5,28
20140105,15,AQI,179
20140105,16,PM2.5,29
20140105,16,AQI,169
20140105,17,PM2.5,30
20140105,17,AQI,159
20140105,18,PM2.5,30
20140105,18,AQI,149
20140105,19,PM2.5,35
20140105,19,AQI,141
20140105,20,PM2.5,45
20140105,20,AQI,132
20140105,21,PM2.5,44
20140105,21,AQI,125
20140105,22,PM2.5,105
20140105,22,AQI,122
20140105,23,PM2.5,121
20140105,23,AQI,120
