date,hour,type,dongsi
20140110,0,PM2.5,79
20140110,0,AQI,39
20140110,1,PM2.5,78
20140110,1,AQI,42
20140110,2,PM2.5,65
20140110,2,AQI,45
20140110,3,PM2.5,62
20140110,3,AQI,48
20140110,4,PM2.5,65
20140110,4,AQI,52
20140110,5,PM2.5,58
20140110,5,AQI,55
20140110,6,PM2.5,42
20140110,6,AQI,56
20140110,7,PM2.5,33
20140110,7,AQI,58
20140110,8,PM2.5,28
20140110,8,AQI,59
20140110,9,PM2.5,30
20140110,9,AQI,59
20140110,10,PM2.5,30
20140110,10,AQI,60
20140110,11,PM2.5,34
20140110,11,AQI,61
20140110,12,PM2.5,3
20140110,12,AQI,60
20140110,13,PM2.5,36
20140110,13,AQI,62
20140110,14,PM2.5,50
20140110,14,AQI,64
20140110,15,PM2.5,46
20140110,15,AQI,66
20140110,16,PM2.5,58
20140110,16,AQI,67
20140110,17,PM2.5,68
20140110,17,AQI,69
20140110,18,PM2.5,103
20140110,18,AQI,72
20140110,19,PM2.5,133
20140110,19,AQI,76
20140110,20,PM2.5,141
20140110,20,AQI,80
20140110,21,PM2.5,139
20140110,21,AQI,85
20140110,22,PM2.5,121
20140110,22,AQI,88
20140110,23,PM2.5,121
20140110,23,AQI,90
