date,hour,type,dongsi
20141209,0,PM2.5,100.7
20141209,0,AQI,68
20141209,1,PM2.5,112
20141209,1,AQI,73
20141209,2,PM2.5,142.8
20141209,2,AQI,80
20141209,3,PM2.5,223.7
20141209,3,AQI,92
20141209,4,PM2.5,246.5
20141209,4,AQI,104
20141209,5,PM2.5,236.5
20141209,5,AQI,116
20141209,6,PM2.5,226.5
20141209,6,AQI,127
20141209,7,PM2.5,209.4
20141209,7,AQI,138
20141209,8,PM2.5,208.7
20141209,8,AQI,148
20141209,9,PM2.5,214
20141209,9,AQI,159
20141209,10,PM2.5,216.9
20141209,10,AQI,171
20141209,11,PM2.5,230.7
20141209,11,AQI,184
20141209,12,PM2.5,256.9
20141209,12,AQI,197
20141209,13,PM2.5,274.8
20141209,13,AQI,206
20141209,14,PM2.5,286.3
20141209,14,AQI,215
20141209,15,PM2.5,292.9
20141209,15,AQI,224
20141209,16,PM2.5,288.8
20141209,16,AQI,232
20141209,17,PM2.5,290
20141209,17,AQI,240
20141209,18,PM2.5,276.7
20141209,18,AQI,248
20141209,19,PM2.5,272.4
20141209,19,AQI,256
20141209,20,PM2.5,269.8
20141209,20,AQI,264
20141209,21,PM2.5,274.9
20141209,21,AQI,272
20141209,22,PM2.5,281.3
20141209,22,AQI,280
20141209,23,PM2.5,273.6
20141209,23,AQI,288
