date,hour,type,dongsi
20140604,0,PM2.5,43.3
20140604,0,AQI,49
20140604,1,PM2.5,42.4
20140604,1,AQI,50
20140604,2,PM2.5,43
20140604,2,AQI,51
20140604,3,PM2.5,52.2
20140604,3,AQI,51
20140604,4,PM2.5,54.8
20140604,4,AQI,52
20140604,5,PM2.5,67
20140604,5,AQI,71
20140604,6,PM2.5,75.9
20140604,6,AQI,73
20140604,7,PM2.5,79.7
20140604,7,AQI,74
20140604,8,PM2.5,82.6
20140604,8,AQI,75
20140604,9,PM2.5,76.6
20140604,9,AQI,75
20140604,10,PM2.5,56.1
20140604,10,AQI,76
20140604,11,PM2.5,47.3
20140604,11,AQI,98
20140604,12,PM2.5,74.4
20140604,12,AQI,161
20140604,13,PM2.5,37
20140604,13,AQI,82
20140604,14,PM2.5,41.6
20140604,14,AQI,82
20140604,15,PM2.5,48.2
20140604,15,AQI,103
20140604,16,PM2.5,45.5
20140604,16,AQI,88
20140604,17,PM2.5,44.5
20140604,17,AQI,82
20140604,18,PM2.5,45.7
20140604,18,AQI,81
20140604,19,PM2.5,46.5
20140604,19,AQI,81
20140604,20,PM2.5,49.2
20140604,20,AQI,81
20140604,21,PM2.5,49.5
20140604,21,AQI,82
20140604,22,PM2.5,51.4
20140604,22,AQI,82
20140604,23,PM2.5,59.7
20140604,23,AQI,81
