date,hour,type,dongsi
20131225,0,PM2.5,232
20131225,0,AQI,330
20131225,1,PM2.5,247
20131225,1,AQI,330
20131225,2,PM2.5,261
20131225,2,AQI,331
20131225,3,PM2.5,275
20131225,3,AQI,332
20131225,4,PM2.5,262
20131225,4,AQI,331
20131225,5,PM2.5,254
20131225,5,AQI,328
20131225,6,PM2.5,234
20131225,6,AQI,323
20131225,7,PM2.5,208
20131225,7,AQI,317
20131225,8,PM2.5,217
20131225,8,AQI,314
20131225,9,PM2.5,3
20131225,9,AQI,303
20131225,10,PM2.5,3
20131225,10,AQI,300
20131225,11,PM2.5,247
20131225,11,AQI,301
20131225,12,PM2.5,265
20131225,12,AQI,304
20131225,13,PM2.5,265
20131225,13,AQI,305
20131225,14,PM2.5,112
20131225,14,AQI,297
20131225,15,PM2.5,50
20131225,15,AQI,286
20131225,16,PM2.5,38
20131225,16,AQI,273
20131225,17,PM2.5,31
20131225,17,AQI,260
20131225,18,PM2.5,21
20131225,18,AQI,248
20131225,19,PM2.5,22
20131225,19,AQI,236
20131225,20,PM2.5,15
20131225,20,AQI,225
20131225,21,PM2.5,14
20131225,21,AQI,213
20131225,22,PM2.5,11
20131225,22,AQI,203
20131225,23,PM2.5,9
20131225,23,AQI,190
