date,hour,type,dongsi
20140723,0,PM2.5,15.6
20140723,0,AQI,25
20140723,1,PM2.5,15.7
20140723,1,AQI,36
20140723,2,PM2.5,21.8
20140723,2,AQI,36
20140723,3,PM2.5,17.2
20140723,3,AQI,36
20140723,4,PM2.5,19.6
20140723,4,AQI,36
20140723,5,PM2.5,25
20140723,5,AQI,36
20140723,6,PM2.5,22.1
20140723,6,AQI,36
20140723,7,PM2.5,18.2
20140723,7,AQI,35
20140723,8,PM2.5,21.2
20140723,8,AQI,38
20140723,9,PM2.5,24.6
20140723,9,AQI,40
20140723,10,PM2.5,17.1
20140723,10,AQI,31
20140723,11,PM2.5,15.4
20140723,11,AQI,29
20140723,12,PM2.5,22.5
20140723,12,AQI,36
20140723,13,PM2.5,31.2
20140723,13,AQI,52
20140723,14,PM2.5,27.9
20140723,14,AQI,29
20140723,15,PM2.5,19
20140723,15,AQI,32
20140723,16,PM2.5,22.7
20140723,16,AQI,32
20140723,17,PM2.5,22.6
20140723,17,AQI,36
20140723,18,PM2.5,26.5
20140723,18,AQI,38
20140723,19,PM2.5,40.8
20140723,19,AQI,56
20140723,20,PM2.5,46.5
20140723,20,AQI,46
20140723,21,PM2.5,43
20140723,21,AQI,35
20140723,22,PM2.5,51.9
20140723,22,AQI,38
20140723,23,PM2.5,49.8
20140723,23,AQI,42
