date,hour,type,dongsi
20140111,0,PM2.5,106
20140111,0,AQI,92
20140111,1,PM2.5,99
20140111,1,AQI,93
20140111,2,PM2.5,91
20140111,2,AQI,94
20140111,3,PM2.5,130
20140111,3,AQI,98
20140111,4,PM2.5,190
20140111,4,AQI,104
20140111,5,PM2.5,170
20140111,5,AQI,110
20140111,6,PM2.5,173
20140111,6,AQI,117
20140111,7,PM2.5,145
20140111,7,AQI,123
20140111,8,PM2.5,99
20140111,8,AQI,127
20140111,9,PM2.5,71
20140111,9,AQI,129
20140111,10,PM2.5,54
20140111,10,AQI,130
20140111,11,PM2.5,62
20140111,11,AQI,132
20140111,12,PM2.5,62
20140111,12,AQI,135
20140111,13,PM2.5,68
20140111,13,AQI,136
20140111,14,PM2.5,78
20140111,14,AQI,138
20140111,15,PM2.5,108
20140111,15,AQI,141
20140111,16,PM2.5,167
20140111,16,AQI,147
20140111,17,PM2.5,179
20140111,17,AQI,153
20140111,18,PM2.5,187
20140111,18,AQI,158
20140111,19,PM2.5,254
20140111,19,AQI,165
20140111,20,PM2.5,242
20140111,20,AQI,171
20140111,21,PM2.5,218
20140111,21,AQI,176
20140111,22,PM2.5,186
20140111,22,AQI,180
20140111,23,PM2.5,98
20140111,23,AQI,178
