date,hour,type,dongsi
20140618,0,PM2.5,63.2
20140618,0,AQI,103
20140618,1,PM2.5,61.6
20140618,1,AQI,94
20140618,2,PM2.5,66.2
20140618,2,AQI,85
20140618,3,PM2.5,61.5
20140618,3,AQI,80
20140618,4,PM2.5,70.7
20140618,4,AQI,83
20140618,5,PM2.5,68.5
20140618,5,AQI,86
20140618,6,PM2.5,56.9
20140618,6,AQI,89
20140618,7,PM2.5,43
20140618,7,AQI,91
20140618,8,PM2.5,35.2
20140618,8,AQI,91
20140618,9,PM2.5,28.2
20140618,9,AQI,91
20140618,10,PM2.5,35.3
20140618,10,AQI,92
20140618,11,PM2.5,26
20140618,11,AQI,91
20140618,12,PM2.5,20.3
20140618,12,AQI,89
20140618,13,PM2.5,28.4
20140618,13,AQI,87
20140618,14,PM2.5,36.2
20140618,14,AQI,82
20140618,15,PM2.5,55.7
20140618,15,AQI,78
20140618,16,PM2.5,88.1
20140618,16,AQI,105
20140618,17,PM2.5,100.9
20140618,17,AQI,112
20140618,18,PM2.5,97.9
20140618,18,AQI,101
20140618,19,PM2.5,75.5
20140618,19,AQI,78
20140618,20,PM2.5,85.8
20140618,20,AQI,79
20140618,21,PM2.5,107
20140618,21,AQI,81
20140618,22,PM2.5,116
20140618,22,AQI,84
20140618,23,PM2.5,134.4
20140618,23,AQI,88
