date,hour,type,dongsi
20140921,0,PM2.5,226.7
20140921,0,AQI,188
20140921,1,PM2.5,221.3
20140921,1,AQI,193
20140921,2,PM2.5,190
20140921,2,AQI,197
20140921,3,PM2.5,169
20140921,3,AQI,198
20140921,4,PM2.5,144.3
20140921,4,AQI,199
20140921,5,PM2.5,109.1
20140921,5,AQI,198
20140921,6,PM2.5,68.5
20140921,6,AQI,194
20140921,7,PM2.5,66.4
20140921,7,AQI,192
20140921,8,PM2.5,62.1
20140921,8,AQI,189
20140921,9,PM2.5,60
20140921,9,AQI,186
20140921,10,PM2.5,51.5
20140921,10,AQI,182
20140921,11,PM2.5,50
20140921,11,AQI,177
20140921,12,PM2.5,68.9
20140921,12,AQI,173
20140921,13,PM2.5,87.7
20140921,13,AQI,170
20140921,14,PM2.5,95.1
20140921,14,AQI,169
20140921,15,PM2.5,102.4
20140921,15,AQI,168
20140921,16,PM2.5,100
20140921,16,AQI,168
20140921,17,PM2.5,106.9
20140921,17,AQI,169
20140921,18,PM2.5,100.2
20140921,18,AQI,166
20140921,19,PM2.5,87.9
20140921,19,AQI,162
20140921,20,PM2.5,91.8
20140921,20,AQI,158
20140921,21,PM2.5,89.2
20140921,21,AQI,152
20140921,22,PM2.5,78.9
20140921,22,AQI,145
20140921,23,PM2.5,66.5
20140921,23,AQI,137
