date,hour,type,dongsi
20140201,0,PM2.5,160
20140201,0,AQI,193
20140201,1,PM2.5,162
20140201,1,AQI,186
20140201,2,PM2.5,163
20140201,2,AQI,174
20140201,3,PM2.5,154
20140201,3,AQI,166
20140201,4,PM2.5,153
20140201,4,AQI,164
20140201,5,PM2.5,159
20140201,5,AQI,164
20140201,6,PM2.5,168
20140201,6,AQI,167
20140201,7,PM2.5,166
20140201,7,AQI,171
20140201,8,PM2.5,173
20140201,8,AQI,176
20140201,9,PM2.5,165
20140201,9,AQI,179
20140201,10,PM2.5,165
20140201,10,AQI,184
20140201,11,PM2.5,145
20140201,11,AQI,188
20140201,12,PM2.5,131
20140201,12,AQI,192
20140201,13,PM2.5,102
20140201,13,AQI,194
20140201,14,PM2.5,87
20140201,14,AQI,194
20140201,15,PM2.5,110
20140201,15,AQI,194
20140201,16,PM2.5,117
20140201,16,AQI,193
20140201,17,PM2.5,116
20140201,17,AQI,192
20140201,18,PM2.5,115
20140201,18,AQI,191
20140201,19,PM2.5,123
20140201,19,AQI,190
20140201,20,PM2.5,113
20140201,20,AQI,189
20140201,21,PM2.5,120
20140201,21,AQI,187
20140201,22,PM2.5,121
20140201,22,AQI,185
20140201,23,PM2.5,127
20140201,23,AQI,183
