date,hour,type,dongsi
20140705,0,PM2.5,162.7
20140705,0,AQI,273
20140705,1,PM2.5,167.8
20140705,1,AQI,268
20140705,2,PM2.5,171.4
20140705,2,AQI,264
20140705,3,PM2.5,162.5
20140705,3,AQI,259
20140705,4,PM2.5,143.3
20140705,4,AQI,253
20140705,5,PM2.5,147.4
20140705,5,AQI,248
20140705,6,PM2.5,148.5
20140705,6,AQI,244
20140705,7,PM2.5,156.3
20140705,7,AQI,240
20140705,8,PM2.5,152.2
20140705,8,AQI,237
20140705,9,PM2.5,143.2
20140705,9,AQI,234
20140705,10,PM2.5,134.5
20140705,10,AQI,231
20140705,11,PM2.5,129.5
20140705,11,AQI,228
20140705,12,PM2.5,118.1
20140705,12,AQI,224
20140705,13,PM2.5,101.1
20140705,13,AQI,220
20140705,14,PM2.5,91.8
20140705,14,AQI,215
20140705,15,PM2.5,88.2
20140705,15,AQI,210
20140705,16,PM2.5,86.1
20140705,16,AQI,203
20140705,17,PM2.5,93.9
20140705,17,AQI,196
20140705,18,PM2.5,95.6
20140705,18,AQI,188
20140705,19,PM2.5,98.6
20140705,19,AQI,182
20140705,20,PM2.5,98.7
20140705,20,AQI,176
20140705,21,PM2.5,125.5
20140705,21,AQI,173
20140705,22,PM2.5,172.9
20140705,22,AQI,174
20140705,23,PM2.5,207.7
20140705,23,AQI,176
