date,hour,type,dongsi
20140911,0,PM2.5,61.8
20140911,0,AQI,90
20140911,1,PM2.5,64.8
20140911,1,AQI,91
20140911,2,PM2.5,62.6
20140911,2,AQI,91
20140911,3,PM2.5,62.1
20140911,3,AQI,92
20140911,4,PM2.5,70.3
20140911,4,AQI,92
20140911,5,PM2.5,80
20140911,5,AQI,93
20140911,6,PM2.5,81.5
20140911,6,AQI,94
20140911,7,PM2.5,83.7
20140911,7,AQI,93
20140911,8,PM2.5,93.4
20140911,8,AQI,93
20140911,9,PM2.5,100.4
20140911,9,AQI,93
20140911,10,PM2.5,108.2
20140911,10,AQI,93
20140911,11,PM2.5,113.4
20140911,11,AQI,92
20140911,12,PM2.5,114.2
20140911,12,AQI,93
20140911,13,PM2.5,106
20140911,13,AQI,96
20140911,14,PM2.5,92.8
20140911,14,AQI,99
20140911,15,PM2.5,97.9
20140911,15,AQI,102
20140911,16,PM2.5,95.5
20140911,16,AQI,106
20140911,17,PM2.5,108.2
20140911,17,AQI,109
20140911,18,PM2.5,117.3
20140911,18,AQI,113
20140911,19,PM2.5,124.7
20140911,19,AQI,117
20140911,20,PM2.5,130.2
20140911,20,AQI,120
20140911,21,PM2.5,118
20140911,21,AQI,123
20140911,22,PM2.5,104.1
20140911,22,AQI,125
20140911,23,PM2.5,103.5
20140911,23,AQI,126
