date,hour,type,dongsi
20140316,0,PM2.5,178
20140316,0,AQI,141
20140316,1,PM2.5,176
20140316,1,AQI,147
20140316,2,PM2.5,148
20140316,2,AQI,152
20140316,3,PM2.5,121
20140316,3,AQI,155
20140316,4,PM2.5,121
20140316,4,AQI,157
20140316,5,PM2.5,126
20140316,5,AQI,160
20140316,6,PM2.5,108
20140316,6,AQI,162
20140316,7,PM2.5,84
20140316,7,AQI,162
20140316,8,PM2.5,71
20140316,8,AQI,162
20140316,9,PM2.5,63
20140316,9,AQI,160
20140316,10,PM2.5,64
20140316,10,AQI,159
20140316,11,PM2.5,69
20140316,11,AQI,158
20140316,12,PM2.5,72
20140316,12,AQI,156
20140316,13,PM2.5,70
20140316,13,AQI,154
20140316,14,PM2.5,89
20140316,14,AQI,153
20140316,15,PM2.5,104
20140316,15,AQI,152
20140316,16,PM2.5,117
20140316,16,AQI,150
20140316,17,PM2.5,119
20140316,17,AQI,150
20140316,18,PM2.5,131
20140316,18,AQI,151
20140316,19,PM2.5,143
20140316,19,AQI,153
20140316,20,PM2.5,147
20140316,20,AQI,154
20140316,21,PM2.5,143
20140316,21,AQI,153
20140316,22,PM2.5,146
20140316,22,AQI,152
20140316,23,PM2.5,153
20140316,23,AQI,150
