date,hour,type,dongsi
20141204,0,PM2.5,4.4
20141204,0,AQI,57
20141204,1,PM2.5,8
20141204,1,AQI,55
20141204,2,PM2.5,5.6
20141204,2,AQI,53
20141204,3,PM2.5,6.9
20141204,3,AQI,53
20141204,4,PM2.5,3
20141204,4,AQI,52
20141204,5,PM2.5,3
20141204,5,AQI,52
20141204,6,PM2.5,3
20141204,6,AQI,52
20141204,7,PM2.5,4.3
20141204,7,AQI,52
20141204,8,PM2.5,3
20141204,8,AQI,52
20141204,9,PM2.5,3
20141204,9,AQI,52
20141204,10,PM2.5,3
20141204,10,AQI,53
20141204,11,PM2.5,3
20141204,11,AQI,53
20141204,12,PM2.5,6
20141204,12,AQI,53
20141204,13,PM2.5,4.1
20141204,13,AQI,53
20141204,14,PM2.5,4.5
20141204,14,AQI,52
20141204,15,PM2.5,4.1
20141204,15,AQI,51
20141204,16,PM2.5,4
20141204,16,AQI,
20141204,17,PM2.5,3.7
20141204,17,AQI,47
20141204,18,PM2.5,3
20141204,18,AQI,45
20141204,19,PM2.5,7.6
20141204,19,AQI,43
20141204,20,PM2.5,11.2
20141204,20,AQI,42
20141204,21,PM2.5,10.5
20141204,21,AQI,41
20141204,22,PM2.5,9.7
20141204,22,AQI,40
20141204,23,PM2.5,6.4
20141204,23,AQI,39
