date,hour,type,dongsi
20140408,10,PM2.5,209
20140408,10,AQI,198
20140408,11,PM2.5,223
20140408,11,AQI,204
20140408,12,PM2.5,235
20140408,12,AQI,208
20140408,13,PM2.5,203
20140408,13,AQI,212
20140408,14,PM2.5,144
20140408,14,AQI,213
20140408,15,PM2.5,145
20140408,15,AQI,214
20140408,16,PM2.5,196
20140408,16,AQI,218
20140408,17,PM2.5,140
20140408,17,AQI,220
20140408,18,PM2.5,142
20140408,18,AQI,221
20140408,19,PM2.5,158
20140408,19,AQI,223
20140408,20,PM2.5,155
20140408,20,AQI,224
20140408,21,PM2.5,149
20140408,21,AQI,225
20140408,22,PM2.5,147
20140408,22,AQI,225
20140408,23,PM2.5,147
20140408,23,AQI,225
