date,hour,type,dongsi
20140209,0,PM2.5,3
20140209,0,AQI,68
20140209,1,PM2.5,8
20140209,1,AQI,64
20140209,2,PM2.5,7
20140209,2,AQI,60
20140209,3,PM2.5,10
20140209,3,AQI,57
20140209,4,PM2.5,9
20140209,4,AQI,54
20140209,5,PM2.5,3
20140209,5,AQI,47
20140209,6,PM2.5,10
20140209,6,AQI,40
20140209,7,PM2.5,8
20140209,7,AQI,33
20140209,8,PM2.5,12
20140209,8,AQI,26
20140209,9,PM2.5,9
20140209,9,AQI,19
20140209,10,PM2.5,13
20140209,10,AQI,20
20140209,11,PM2.5,11
20140209,11,AQI,21
20140209,12,PM2.5,7
20140209,12,AQI,22
20140209,13,PM2.5,13
20140209,13,AQI,23
20140209,14,PM2.5,12
20140209,14,AQI,23
20140209,15,PM2.5,8
20140209,15,AQI,23
20140209,16,PM2.5,5
20140209,16,AQI,23
20140209,17,PM2.5,8
20140209,17,AQI,22
20140209,18,PM2.5,10
20140209,18,AQI,20
20140209,19,PM2.5,11
20140209,19,AQI,18
20140209,20,PM2.5,15
20140209,20,AQI,15
20140209,21,PM2.5,11
20140209,21,AQI,16
20140209,22,PM2.5,16
20140209,22,AQI,14
20140209,23,PM2.5,17
20140209,23,AQI,15
