date,hour,type,dongsi
20140315,0,PM2.5,63
20140315,0,AQI,58
20140315,1,PM2.5,62
20140315,1,AQI,58
20140315,2,PM2.5,66
20140315,2,AQI,59
20140315,3,PM2.5,69
20140315,3,AQI,61
20140315,4,PM2.5,80
20140315,4,AQI,62
20140315,5,PM2.5,78
20140315,5,AQI,65
20140315,6,PM2.5,77
20140315,6,AQI,67
20140315,7,PM2.5,76
20140315,7,AQI,70
20140315,8,PM2.5,84
20140315,8,AQI,73
20140315,9,PM2.5,88
20140315,9,AQI,75
20140315,10,PM2.5,86
20140315,10,AQI,78
20140315,11,PM2.5,89
20140315,11,AQI,81
20140315,12,PM2.5,99
20140315,12,AQI,83
20140315,13,PM2.5,98
20140315,13,AQI,85
20140315,14,PM2.5,113
20140315,14,AQI,88
20140315,15,PM2.5,129
20140315,15,AQI,92
20140315,16,PM2.5,142
20140315,16,AQI,99
20140315,17,PM2.5,129
20140315,17,AQI,104
20140315,18,PM2.5,112
20140315,18,AQI,109
20140315,19,PM2.5,106
20140315,19,AQI,113
20140315,20,PM2.5,127
20140315,20,AQI,117
20140315,21,PM2.5,154
20140315,21,AQI,123
20140315,22,PM2.5,173
20140315,22,AQI,129
20140315,23,PM2.5,180
20140315,23,AQI,135
