date,hour,type,dongsi
20140605,0,PM2.5,56.9
20140605,0,AQI,81
20140605,1,PM2.5,69.4
20140605,1,AQI,81
20140605,2,PM2.5,82.4
20140605,2,AQI,82
20140605,3,PM2.5,80.1
20140605,3,AQI,83
20140605,4,PM2.5,80
20140605,4,AQI,83
20140605,5,PM2.5,78.5
20140605,5,AQI,83
20140605,6,PM2.5,81.4
20140605,6,AQI,83
20140605,7,PM2.5,84.1
20140605,7,AQI,83
20140605,8,PM2.5,87.8
20140605,8,AQI,83
20140605,9,PM2.5,85.6
20140605,9,AQI,84
20140605,10,PM2.5,85.5
20140605,10,AQI,85
20140605,11,PM2.5,67.3
20140605,11,AQI,86
20140605,12,PM2.5,57.2
20140605,12,AQI,86
20140605,13,PM2.5,47
20140605,13,AQI,86
20140605,14,PM2.5,45.3
20140605,14,AQI,104
20140605,15,PM2.5,38.8
20140605,15,AQI,105
20140605,16,PM2.5,45.7
20140605,16,AQI,112
20140605,17,PM2.5,54.3
20140605,17,AQI,132
20140605,18,PM2.5,57.1
20140605,18,AQI,123
20140605,19,PM2.5,51.4
20140605,19,AQI,109
20140605,20,PM2.5,62.6
20140605,20,AQI,88
20140605,21,PM2.5,59.7
20140605,21,AQI,88
20140605,22,PM2.5,71.5
20140605,22,AQI,89
20140605,23,PM2.5,82.2
20140605,23,AQI,91
