date,hour,type,dongsi
20140929,0,PM2.5,94.4
20140929,0,AQI,84
20140929,1,PM2.5,93.8
20140929,1,AQI,85
20140929,2,PM2.5,98.2
20140929,2,AQI,86
20140929,3,PM2.5,95.2
20140929,3,AQI,89
20140929,4,PM2.5,107.2
20140929,4,AQI,92
20140929,5,PM2.5,104.7
20140929,5,AQI,95
20140929,6,PM2.5,103.6
20140929,6,AQI,98
20140929,7,PM2.5,99
20140929,7,AQI,100
20140929,8,PM2.5,97.6
20140929,8,AQI,103
20140929,9,PM2.5,100
20140929,9,AQI,105
20140929,10,PM2.5,95.5
20140929,10,AQI,106
20140929,11,PM2.5,85.6
20140929,11,AQI,107
20140929,12,PM2.5,43.4
20140929,12,AQI,107
20140929,13,PM2.5,16.2
20140929,13,AQI,103
20140929,14,PM2.5,10.2
20140929,14,AQI,99
20140929,15,PM2.5,4.5
20140929,15,AQI,96
20140929,16,PM2.5,9.8
20140929,16,AQI,94
20140929,17,PM2.5,7.7
20140929,17,AQI,92
20140929,18,PM2.5,8.4
20140929,18,AQI,90
20140929,19,PM2.5,8.2
20140929,19,AQI,88
20140929,20,PM2.5,24.5
20140929,20,AQI,86
20140929,21,PM2.5,15.1
20140929,21,AQI,84
20140929,22,PM2.5,12.6
20140929,22,AQI,80
20140929,23,PM2.5,24.1
20140929,23,AQI,78
