date,hour,type,dongsi
20131214,0,PM2.5,44
20131214,0,AQI,81
20131214,1,PM2.5,47
20131214,1,AQI,82
20131214,2,PM2.5,95
20131214,2,AQI,84
20131214,3,PM2.5,80
20131214,3,AQI,86
20131214,4,PM2.5,39
20131214,4,AQI,86
20131214,5,PM2.5,22
20131214,5,AQI,86
20131214,6,PM2.5,24
20131214,6,AQI,84
20131214,7,PM2.5,21
20131214,7,AQI,83
20131214,8,PM2.5,17
20131214,8,AQI,83
20131214,9,PM2.5,17
20131214,9,AQI,82
20131214,10,PM2.5,14
20131214,10,AQI,81
20131214,11,PM2.5,16
20131214,11,AQI,79
20131214,12,PM2.5,20
20131214,12,AQI,76
20131214,13,PM2.5,16
20131214,13,AQI,74
20131214,14,PM2.5,19
20131214,14,AQI,72
20131214,15,PM2.5,23
20131214,15,AQI,70
20131214,16,PM2.5,54
20131214,16,AQI,69
20131214,17,PM2.5,120
20131214,17,AQI,71
20131214,18,PM2.5,118
20131214,18,AQI,72
20131214,19,PM2.5,130
20131214,19,AQI,72
20131214,20,PM2.5,123
20131214,20,AQI,71
20131214,21,PM2.5,100
20131214,21,AQI,73
20131214,22,PM2.5,40
20131214,22,AQI,72
20131214,23,PM2.5,50
20131214,23,AQI,71
