date,hour,type,dongsi
20141026,0,PM2.5,445.9
20141026,0,AQI,379
20141026,1,PM2.5,436
20141026,1,AQI,385
20141026,2,PM2.5,413.9
20141026,2,AQI,391
20141026,3,PM2.5,376.9
20141026,3,AQI,395
20141026,4,PM2.5,326.7
20141026,4,AQI,398
20141026,5,PM2.5,131.7
20141026,5,AQI,393
20141026,6,PM2.5,59.1
20141026,6,AQI,385
20141026,7,PM2.5,12.7
20141026,7,AQI,376
20141026,8,PM2.5,3.1
20141026,8,AQI,366
20141026,9,PM2.5,12.1
20141026,9,AQI,355
20141026,10,PM2.5,10.5
20141026,10,AQI,345
20141026,11,PM2.5,10.6
20141026,11,AQI,334
20141026,12,PM2.5,3
20141026,12,AQI,322
20141026,13,PM2.5,3
20141026,13,AQI,310
20141026,14,PM2.5,3
20141026,14,AQI,297
20141026,15,PM2.5,3
20141026,15,AQI,283
20141026,16,PM2.5,3
20141026,16,AQI,269
20141026,17,PM2.5,3
20141026,17,AQI,252
20141026,18,PM2.5,3
20141026,18,AQI,236
20141026,19,PM2.5,8
20141026,19,AQI,219
20141026,20,PM2.5,3
20141026,20,AQI,201
20141026,21,PM2.5,3
20141026,21,AQI,175
20141026,22,PM2.5,3
20141026,22,AQI,148
20141026,23,PM2.5,3
20141026,23,AQI,125
