date,hour,type,dongsi
20140628,0,PM2.5,27.8
20140628,0,AQI,32
20140628,1,PM2.5,31
20140628,1,AQI,29
20140628,2,PM2.5,36.2
20140628,2,AQI,33
20140628,3,PM2.5,35.8
20140628,3,AQI,41
20140628,4,PM2.5,37.1
20140628,4,AQI,54
20140628,5,PM2.5,24.3
20140628,5,AQI,44
20140628,6,PM2.5,18.4
20140628,6,AQI,35
20140628,7,PM2.5,16.9
20140628,7,AQI,29
20140628,8,PM2.5,14.1
20140628,8,AQI,28
20140628,9,PM2.5,12.6
20140628,9,AQI,29
20140628,10,PM2.5,14.1
20140628,10,AQI,29
20140628,11,PM2.5,13.9
20140628,11,AQI,34
20140628,12,PM2.5,12.5
20140628,12,AQI,34
20140628,13,PM2.5,9.9
20140628,13,AQI,38
20140628,14,PM2.5,13.4
20140628,14,AQI,42
20140628,15,PM2.5,12.7
20140628,15,AQI,40
20140628,16,PM2.5,14.7
20140628,16,AQI,41
20140628,17,PM2.5,13.6
20140628,17,AQI,42
20140628,18,PM2.5,16.8
20140628,18,AQI,43
20140628,19,PM2.5,21.8
20140628,19,AQI,46
20140628,20,PM2.5,22.1
20140628,20,AQI,35
20140628,21,PM2.5,27.9
20140628,21,AQI,31
20140628,22,PM2.5,27.2
20140628,22,AQI,39
20140628,23,PM2.5,42
20140628,23,AQI,48
