date,hour,type,dongsi
20140415,0,PM2.5,57
20140415,0,AQI,273
20140415,1,PM2.5,50
20140415,1,AQI,265
20140415,2,PM2.5,48
20140415,2,AQI,256
20140415,3,PM2.5,52
20140415,3,AQI,250
20140415,4,PM2.5,55
20140415,4,AQI,243
20140415,5,PM2.5,54
20140415,5,AQI,236
20140415,6,PM2.5,
20140415,6,AQI,
20140415,7,PM2.5,
20140415,7,AQI,
20140415,8,PM2.5,
20140415,8,AQI,218
20140415,9,PM2.5,
20140415,9,AQI,211
20140415,10,PM2.5,
20140415,10,AQI,203
20140415,11,PM2.5,
20140415,11,AQI,201
20140415,12,PM2.5,
20140415,12,AQI,194
20140415,13,PM2.5,
20140415,13,AQI,183
20140415,14,PM2.5,
20140415,14,AQI,169
20140415,15,PM2.5,
20140415,15,AQI,155
20140415,16,PM2.5,
20140415,16,AQI,128
20140415,17,PM2.5,
20140415,17,AQI,129
20140415,18,PM2.5,
20140415,18,AQI,105
20140415,19,PM2.5,
20140415,19,AQI,96
20140415,20,PM2.5,
20140415,20,AQI,93
20140415,21,PM2.5,
20140415,21,AQI,93
20140415,22,PM2.5,
20140415,22,AQI,95
20140415,23,PM2.5,
20140415,23,AQI,94
