date,hour,type,dongsi
20140120,0,PM2.5,17
20140120,0,AQI,157
20140120,1,PM2.5,5
20140120,1,AQI,149
20140120,2,PM2.5,8
20140120,2,AQI,143
20140120,3,PM2.5,3
20140120,3,AQI,137
20140120,4,PM2.5,5
20140120,4,AQI,131
20140120,5,PM2.5,3
20140120,5,AQI,125
20140120,6,PM2.5,8
20140120,6,AQI,119
20140120,7,PM2.5,4
20140120,7,AQI,114
20140120,8,PM2.5,6
20140120,8,AQI,111
20140120,9,PM2.5,5
20140120,9,AQI,109
20140120,10,PM2.5,7
20140120,10,AQI,106
20140120,11,PM2.5,9
20140120,11,AQI,103
20140120,12,PM2.5,11
20140120,12,AQI,101
20140120,13,PM2.5,6
20140120,13,AQI,97
20140120,14,PM2.5,6
20140120,14,AQI,94
20140120,15,PM2.5,8
20140120,15,AQI,91
20140120,16,PM2.5,12
20140120,16,AQI,87
20140120,17,PM2.5,11
20140120,17,AQI,83
20140120,18,PM2.5,9
20140120,18,AQI,79
20140120,19,PM2.5,9
20140120,19,AQI,72
20140120,20,PM2.5,11
20140120,20,AQI,59
20140120,21,PM2.5,11
20140120,21,AQI,53
20140120,22,PM2.5,8
20140120,22,AQI,45
20140120,23,PM2.5,9
20140120,23,AQI,37
