date,hour,type,dongsi
20140608,0,PM2.5,30.2
20140608,0,AQI,57
20140608,1,PM2.5,37.9
20140608,1,AQI,53
20140608,2,PM2.5,47.2
20140608,2,AQI,53
20140608,3,PM2.5,24.4
20140608,3,AQI,45
20140608,4,PM2.5,14.9
20140608,4,AQI,43
20140608,5,PM2.5,10.3
20140608,5,AQI,45
20140608,6,PM2.5,14.9
20140608,6,AQI,48
20140608,7,PM2.5,10.3
20140608,7,AQI,49
20140608,8,PM2.5,17.4
20140608,8,AQI,51
20140608,9,PM2.5,27.1
20140608,9,AQI,53
20140608,10,PM2.5,49.7
20140608,10,AQI,55
20140608,11,PM2.5,55.6
20140608,11,AQI,56
20140608,12,PM2.5,52.7
20140608,12,AQI,57
20140608,13,PM2.5,48.9
20140608,13,AQI,59
20140608,14,PM2.5,53.4
20140608,14,AQI,66
20140608,15,PM2.5,38.7
20140608,15,AQI,83
20140608,16,PM2.5,3
20140608,16,AQI,64
20140608,17,PM2.5,5.6
20140608,17,AQI,65
20140608,18,PM2.5,14.9
20140608,18,AQI,65
20140608,19,PM2.5,16.9
20140608,19,AQI,64
20140608,20,PM2.5,28.2
20140608,20,AQI,63
20140608,21,PM2.5,37.2
20140608,21,AQI,65
20140608,22,PM2.5,38.6
20140608,22,AQI,65
20140608,23,PM2.5,31.3
20140608,23,AQI,64
