date,hour,type,dongsi
20140812,0,PM2.5,46.1
20140812,0,AQI,46
20140812,1,PM2.5,55.6
20140812,1,AQI,61
20140812,2,PM2.5,44.6
20140812,2,AQI,56
20140812,3,PM2.5,29.7
20140812,3,AQI,48
20140812,4,PM2.5,26.2
20140812,4,AQI,42
20140812,5,PM2.5,18.3
20140812,5,AQI,33
20140812,6,PM2.5,15.7
20140812,6,AQI,27
20140812,7,PM2.5,9.9
20140812,7,AQI,26
20140812,8,PM2.5,5.3
20140812,8,AQI,26
20140812,9,PM2.5,5.6
20140812,9,AQI,26
20140812,10,PM2.5,5
20140812,10,AQI,26
20140812,11,PM2.5,5.3
20140812,11,AQI,26
20140812,12,PM2.5,3
20140812,12,AQI,143
20140812,13,PM2.5,
20140812,13,AQI,143
20140812,14,PM2.5,18.1
20140812,14,AQI,80
20140812,15,PM2.5,37.1
20140812,15,AQI,106
20140812,16,PM2.5,35.8
20140812,16,AQI,93
20140812,17,PM2.5,30.7
20140812,17,AQI,78
20140812,18,PM2.5,37.7
20140812,18,AQI,80
20140812,19,PM2.5,34.6
20140812,19,AQI,68
20140812,20,PM2.5,32.9
20140812,20,AQI,50
20140812,21,PM2.5,43.4
20140812,21,AQI,42
20140812,22,PM2.5,35.9
20140812,22,AQI,39
20140812,23,PM2.5,15.5
20140812,23,AQI,37
