date,hour,type,dongsi
20140514,0,PM2.5,31.5
20140514,0,AQI,96
20140514,1,PM2.5,41.9
20140514,1,AQI,97
20140514,2,PM2.5,36.1
20140514,2,AQI,97
20140514,3,PM2.5,32.1
20140514,3,AQI,97
20140514,4,PM2.5,32.2
20140514,4,AQI,97
20140514,5,PM2.5,36.6
20140514,5,AQI,96
20140514,6,PM2.5,39
20140514,6,AQI,95
20140514,7,PM2.5,23.8
20140514,7,AQI,93
20140514,8,PM2.5,18.1
20140514,8,AQI,90
20140514,9,PM2.5,21.3
20140514,9,AQI,86
20140514,10,PM2.5,17.7
20140514,10,AQI,82
20140514,11,PM2.5,17.8
20140514,11,AQI,79
20140514,12,PM2.5,14.8
20140514,12,AQI,77
20140514,13,PM2.5,14.4
20140514,13,AQI,75
20140514,14,PM2.5,18.8
20140514,14,AQI,75
20140514,15,PM2.5,
20140514,15,AQI,73
20140514,16,PM2.5,
20140514,16,AQI,73
20140514,17,PM2.5,3
20140514,17,AQI,71
20140514,18,PM2.5,3
20140514,18,AQI,68
20140514,19,PM2.5,3.7
20140514,19,AQI,66
20140514,20,PM2.5,5.5
20140514,20,AQI,65
20140514,21,PM2.5,7.1
20140514,21,AQI,64
20140514,22,PM2.5,12.3
20140514,22,AQI,63
20140514,23,PM2.5,10.1
20140514,23,AQI,62
