date,hour,type,dongsi
20141230,0,PM2.5,106.2
20141230,0,AQI,143
20141230,1,PM2.5,53.7
20141230,1,AQI,132
20141230,2,PM2.5,44.9
20141230,2,AQI,120
20141230,3,PM2.5,22.4
20141230,3,AQI,108
20141230,4,PM2.5,9.2
20141230,4,AQI,95
20141230,5,PM2.5,3
20141230,5,AQI,89
20141230,6,PM2.5,3
20141230,6,AQI,84
20141230,7,PM2.5,3
20141230,7,AQI,80
20141230,8,PM2.5,3
20141230,8,AQI,78
20141230,9,PM2.5,3.4
20141230,9,AQI,75
20141230,10,PM2.5,3.6
20141230,10,AQI,72
20141230,11,PM2.5,8
20141230,11,AQI,69
20141230,12,PM2.5,23.8
20141230,12,AQI,68
20141230,13,PM2.5,35.7
20141230,13,AQI,69
20141230,14,PM2.5,34.3
20141230,14,AQI,69
20141230,15,PM2.5,34.5
20141230,15,AQI,68
20141230,16,PM2.5,33.4
20141230,16,AQI,69
20141230,17,PM2.5,38
20141230,17,AQI,68
20141230,18,PM2.5,40.5
20141230,18,AQI,66
20141230,19,PM2.5,38.6
20141230,19,AQI,64
20141230,20,PM2.5,25.4
20141230,20,AQI,62
20141230,21,PM2.5,13.6
20141230,21,AQI,59
20141230,22,PM2.5,3.2
20141230,22,AQI,59
20141230,23,PM2.5,3
20141230,23,AQI,61
