date,hour,type,dongsi
20141116,0,PM2.5,176.4
20141116,0,AQI,152
20141116,1,PM2.5,179
20141116,1,AQI,158
20141116,2,PM2.5,189.6
20141116,2,AQI,163
20141116,3,PM2.5,193.3
20141116,3,AQI,167
20141116,4,PM2.5,192.1
20141116,4,AQI,171
20141116,5,PM2.5,165.2
20141116,5,AQI,174
20141116,6,PM2.5,165.3
20141116,6,AQI,180
20141116,7,PM2.5,180.1
20141116,7,AQI,187
20141116,8,PM2.5,176
20141116,8,AQI,196
20141116,9,PM2.5,138.3
20141116,9,AQI,202
20141116,10,PM2.5,64.8
20141116,10,AQI,203
20141116,11,PM2.5,15.1
20141116,11,AQI,201
20141116,12,PM2.5,9.3
20141116,12,AQI,197
20141116,13,PM2.5,8
20141116,13,AQI,193
20141116,14,PM2.5,6.8
20141116,14,AQI,187
20141116,15,PM2.5,7.5
20141116,15,AQI,179
20141116,16,PM2.5,9.9
20141116,16,AQI,172
20141116,17,PM2.5,9
20141116,17,AQI,164
20141116,18,PM2.5,8.1
20141116,18,AQI,154
20141116,19,PM2.5,5.3
20141116,19,AQI,144
20141116,20,PM2.5,11.8
20141116,20,AQI,135
20141116,21,PM2.5,8.1
20141116,21,AQI,126
20141116,22,PM2.5,7.9
20141116,22,AQI,117
20141116,23,PM2.5,6.3
20141116,23,AQI,107
