date,hour,type,dongsi
20140720,0,PM2.5,45.5
20140720,0,AQI,93
20140720,1,PM2.5,47.5
20140720,1,AQI,91
20140720,2,PM2.5,56
20140720,2,AQI,90
20140720,3,PM2.5,58.4
20140720,3,AQI,89
20140720,4,PM2.5,64.8
20140720,4,AQI,88
20140720,5,PM2.5,67.6
20140720,5,AQI,88
20140720,6,PM2.5,70.2
20140720,6,AQI,87
20140720,7,PM2.5,60.3
20140720,7,AQI,86
20140720,8,PM2.5,59.7
20140720,8,AQI,84
20140720,9,PM2.5,61
20140720,9,AQI,83
20140720,10,PM2.5,69.7
20140720,10,AQI,83
20140720,11,PM2.5,69.8
20140720,11,AQI,84
20140720,12,PM2.5,62
20140720,12,AQI,83
20140720,13,PM2.5,80.8
20140720,13,AQI,83
20140720,14,PM2.5,100.8
20140720,14,AQI,86
20140720,15,PM2.5,112.7
20140720,15,AQI,89
20140720,16,PM2.5,92.4
20140720,16,AQI,91
20140720,17,PM2.5,76.8
20140720,17,AQI,93
20140720,18,PM2.5,77.6
20140720,18,AQI,94
20140720,19,PM2.5,65.2
20140720,19,AQI,95
20140720,20,PM2.5,55.7
20140720,20,AQI,95
20140720,21,PM2.5,56.1
20140720,21,AQI,94
20140720,22,PM2.5,55.4
20140720,22,AQI,92
20140720,23,PM2.5,55.5
20140720,23,AQI,91
