date,hour,type,dongsi
20131205,0,PM2.5,
20131205,0,AQI,126
20131205,1,PM2.5,93
20131205,1,AQI,123
20131205,2,PM2.5,165
20131205,2,AQI,123
20131205,3,PM2.5,133
20131205,3,AQI,121
20131205,4,PM2.5,85
20131205,4,AQI,118
20131205,5,PM2.5,29
20131205,5,AQI,112
20131205,6,PM2.5,24
20131205,6,AQI,106
20131205,7,PM2.5,17
20131205,7,AQI,101
20131205,8,PM2.5,13
20131205,8,AQI,98
20131205,9,PM2.5,18
20131205,9,AQI,95
20131205,10,PM2.5,11
20131205,10,AQI,92
20131205,11,PM2.5,7
20131205,11,AQI,89
20131205,12,PM2.5,8
20131205,12,AQI,86
20131205,13,PM2.5,9
20131205,13,AQI,83
20131205,14,PM2.5,3
20131205,14,AQI,80
20131205,15,PM2.5,7
20131205,15,AQI,78
20131205,16,PM2.5,14
20131205,16,AQI,77
20131205,17,PM2.5,10
20131205,17,AQI,74
20131205,18,PM2.5,15
20131205,18,AQI,65
20131205,19,PM2.5,31
20131205,19,AQI,64
20131205,20,PM2.5,40
20131205,20,AQI,63
20131205,21,PM2.5,60
20131205,21,AQI,61
20131205,22,PM2.5,67
20131205,22,AQI,58
20131205,23,PM2.5,79
20131205,23,AQI,58
