date,hour,type,dongsi
20141218,0,PM2.5,115.2
20141218,0,AQI,89
20141218,1,PM2.5,96
20141218,1,AQI,94
20141218,2,PM2.5,109.3
20141218,2,AQI,100
20141218,3,PM2.5,108.7
20141218,3,AQI,105
20141218,4,PM2.5,96.9
20141218,4,AQI,109
20141218,5,PM2.5,95.9
20141218,5,AQI,113
20141218,6,PM2.5,99.5
20141218,6,AQI,116
20141218,7,PM2.5,95.8
20141218,7,AQI,119
20141218,8,PM2.5,87.9
20141218,8,AQI,120
20141218,9,PM2.5,82.3
20141218,9,AQI,121
20141218,10,PM2.5,84.2
20141218,10,AQI,122
20141218,11,PM2.5,89.7
20141218,11,AQI,123
20141218,12,PM2.5,99.3
20141218,12,AQI,125
20141218,13,PM2.5,100.9
20141218,13,AQI,127
20141218,14,PM2.5,107.1
20141218,14,AQI,129
20141218,15,PM2.5,121.9
20141218,15,AQI,132
20141218,16,PM2.5,135.8
20141218,16,AQI,136
20141218,17,PM2.5,137.7
20141218,17,AQI,140
20141218,18,PM2.5,175
20141218,18,AQI,147
20141218,19,PM2.5,194.4
20141218,19,AQI,153
20141218,20,PM2.5,179.4
20141218,20,AQI,158
20141218,21,PM2.5,186.7
20141218,21,AQI,160
20141218,22,PM2.5,
20141218,22,AQI,157
20141218,23,PM2.5,
20141218,23,AQI,155
