date,hour,type,dongsi
20141101,0,PM2.5,220.4
20141101,0,AQI,204
20141101,1,PM2.5,217.6
20141101,1,AQI,206
20141101,2,PM2.5,202.6
20141101,2,AQI,207
20141101,3,PM2.5,188.4
20141101,3,AQI,207
20141101,4,PM2.5,181.7
20141101,4,AQI,207
20141101,5,PM2.5,173.1
20141101,5,AQI,207
20141101,6,PM2.5,81
20141101,6,AQI,204
20141101,7,PM2.5,30.3
20141101,7,AQI,197
20141101,8,PM2.5,28.5
20141101,8,AQI,187
20141101,9,PM2.5,25.9
20141101,9,AQI,182
20141101,10,PM2.5,13.8
20141101,10,AQI,176
20141101,11,PM2.5,6
20141101,11,AQI,170
20141101,12,PM2.5,3.5
20141101,12,AQI,163
20141101,13,PM2.5,6.3
20141101,13,AQI,156
20141101,14,PM2.5,4.1
20141101,14,AQI,149
20141101,15,PM2.5,3
20141101,15,AQI,144
20141101,16,PM2.5,3
20141101,16,AQI,138
20141101,17,PM2.5,3
20141101,17,AQI,131
20141101,18,PM2.5,5.5
20141101,18,AQI,124
20141101,19,PM2.5,10.1
20141101,19,AQI,117
20141101,20,PM2.5,10.2
20141101,20,AQI,108
20141101,21,PM2.5,12.3
20141101,21,AQI,100
20141101,22,PM2.5,3
20141101,22,AQI,91
20141101,23,PM2.5,4.3
20141101,23,AQI,82
