date,hour,type,dongsi
20140820,0,PM2.5,78.2
20140820,0,AQI,117
20140820,1,PM2.5,73.9
20140820,1,AQI,117
20140820,2,PM2.5,78.6
20140820,2,AQI,118
20140820,3,PM2.5,91
20140820,3,AQI,118
20140820,4,PM2.5,105
20140820,4,AQI,119
20140820,5,PM2.5,111.2
20140820,5,AQI,119
20140820,6,PM2.5,112.3
20140820,6,AQI,119
20140820,7,PM2.5,116.8
20140820,7,AQI,120
20140820,8,PM2.5,121.3
20140820,8,AQI,120
20140820,9,PM2.5,132.3
20140820,9,AQI,120
20140820,10,PM2.5,140.1
20140820,10,AQI,120
20140820,11,PM2.5,133.4
20140820,11,AQI,120
20140820,12,PM2.5,104.2
20140820,12,AQI,120
20140820,13,PM2.5,87.1
20140820,13,AQI,120
20140820,14,PM2.5,87.3
20140820,14,AQI,122
20140820,15,PM2.5,93.9
20140820,15,AQI,123
20140820,16,PM2.5,101.4
20140820,16,AQI,126
20140820,17,PM2.5,117.2
20140820,17,AQI,130
20140820,18,PM2.5,102.7
20140820,18,AQI,132
20140820,19,PM2.5,97.9
20140820,19,AQI,133
20140820,20,PM2.5,98.3
20140820,20,AQI,133
20140820,21,PM2.5,91.3
20140820,21,AQI,133
20140820,22,PM2.5,100.3
20140820,22,AQI,134
20140820,23,PM2.5,105.2
20140820,23,AQI,136
