date,hour,type,dongsi
20140522,0,PM2.5,145.4
20140522,0,AQI,149
20140522,1,PM2.5,145.8
20140522,1,AQI,151
20140522,2,PM2.5,157
20140522,2,AQI,155
20140522,3,PM2.5,179.2
20140522,3,AQI,160
20140522,4,PM2.5,218
20140522,4,AQI,167
20140522,5,PM2.5,233.8
20140522,5,AQI,176
20140522,6,PM2.5,208.7
20140522,6,AQI,183
20140522,7,PM2.5,238.6
20140522,7,AQI,193
20140522,8,PM2.5,258.5
20140522,8,AQI,203
20140522,9,PM2.5,280
20140522,9,AQI,211
20140522,10,PM2.5,286.6
20140522,10,AQI,220
20140522,11,PM2.5,282.1
20140522,11,AQI,227
20140522,12,PM2.5,245.8
20140522,12,AQI,233
20140522,13,PM2.5,146.6
20140522,13,AQI,235
20140522,14,PM2.5,67
20140522,14,AQI,233
20140522,15,PM2.5,37.1
20140522,15,AQI,229
20140522,16,PM2.5,38.2
20140522,16,AQI,225
20140522,17,PM2.5,45.3
20140522,17,AQI,221
20140522,18,PM2.5,36.7
20140522,18,AQI,217
20140522,19,PM2.5,33.2
20140522,19,AQI,213
20140522,20,PM2.5,49.3
20140522,20,AQI,209
20140522,21,PM2.5,58.5
20140522,21,AQI,205
20140522,22,PM2.5,64.6
20140522,22,AQI,201
20140522,23,PM2.5,59.9
20140522,23,AQI,195
