date,hour,type,dongsi
20140730,1,PM2.5,64.3
20140730,1,AQI,161
20140730,2,PM2.5,43.2
20140730,2,AQI,157
20140730,3,PM2.5,49.8
20140730,3,AQI,153
20140730,4,PM2.5,62.9
20140730,4,AQI,149
20140730,5,PM2.5,105.1
20140730,5,AQI,147
20140730,6,PM2.5,108.1
20140730,6,AQI,144
20140730,7,PM2.5,132.5
20140730,7,AQI,141
20140730,8,PM2.5,144.7
20140730,8,AQI,137
20140730,9,PM2.5,162.9
20140730,9,AQI,135
20140730,10,PM2.5,166.2
20140730,10,AQI,134
20140730,11,PM2.5,156.9
20140730,11,AQI,135
20140730,12,PM2.5,160.8
20140730,12,AQI,137
20140730,13,PM2.5,144.7
20140730,13,AQI,138
20140730,14,PM2.5,171.1
20140730,14,AQI,142
20140730,15,PM2.5,155.4
20140730,15,AQI,145
20140730,16,PM2.5,135
20140730,16,AQI,148
20140730,17,PM2.5,156.1
20140730,17,AQI,150
20140730,18,PM2.5,165.8
20140730,18,AQI,154
20140730,19,PM2.5,169.3
20140730,19,AQI,158
20140730,20,PM2.5,182.8
20140730,20,AQI,163
20140730,21,PM2.5,201.6
20140730,21,AQI,169
20140730,22,PM2.5,212.1
20140730,22,AQI,176
20140730,23,PM2.5,220.1
20140730,23,AQI,185
