date,hour,type,dongsi
20140224,0,PM2.5,211
20140224,0,AQI,252
20140224,1,PM2.5,233
20140224,1,AQI,253
20140224,2,PM2.5,223
20140224,2,AQI,254
20140224,3,PM2.5,219
20140224,3,AQI,255
20140224,4,PM2.5,219
20140224,4,AQI,257
20140224,5,PM2.5,228
20140224,5,AQI,259
20140224,6,PM2.5,226
20140224,6,AQI,262
20140224,7,PM2.5,220
20140224,7,AQI,263
20140224,8,PM2.5,212
20140224,8,AQI,264
20140224,9,PM2.5,211
20140224,9,AQI,265
20140224,10,PM2.5,215
20140224,10,AQI,266
20140224,11,PM2.5,
20140224,11,AQI,267
20140224,12,PM2.5,
20140224,12,AQI,268
20140224,13,PM2.5,198
20140224,13,AQI,268
20140224,14,PM2.5,252
20140224,14,AQI,272
20140224,15,PM2.5,302
20140224,15,AQI,277
20140224,16,PM2.5,356
20140224,16,AQI,283
20140224,17,PM2.5,361
20140224,17,AQI,289
20140224,18,PM2.5,368
20140224,18,AQI,296
20140224,19,PM2.5,329
20140224,19,AQI,300
20140224,20,PM2.5,310
20140224,20,AQI,304
20140224,21,PM2.5,316
20140224,21,AQI,307
20140224,22,PM2.5,
20140224,22,AQI,
20140224,23,PM2.5,332
20140224,23,AQI,316
