date,hour,type,dongsi
20140321,0,PM2.5,8
20140321,0,AQI,20
20140321,1,PM2.5,3
20140321,1,AQI,23
20140321,2,PM2.5,6
20140321,2,AQI,20
20140321,3,PM2.5,7
20140321,3,AQI,25
20140321,4,PM2.5,9
20140321,4,AQI,28
20140321,5,PM2.5,15
20140321,5,AQI,34
20140321,6,PM2.5,16
20140321,6,AQI,35
20140321,7,PM2.5,14
20140321,7,AQI,33
20140321,8,PM2.5,26
20140321,8,AQI,33
20140321,9,PM2.5,20
20140321,9,AQI,29
20140321,10,PM2.5,23
20140321,10,AQI,28
20140321,11,PM2.5,
20140321,11,AQI,19
20140321,12,PM2.5,16
20140321,12,AQI,23
20140321,13,PM2.5,15
20140321,13,AQI,28
20140321,14,PM2.5,21
20140321,14,AQI,33
20140321,15,PM2.5,21
20140321,15,AQI,36
20140321,16,PM2.5,19
20140321,16,AQI,34
20140321,17,PM2.5,22
20140321,17,AQI,33
20140321,18,PM2.5,33
20140321,18,AQI,32
20140321,19,PM2.5,40
20140321,19,AQI,30
20140321,20,PM2.5,49
20140321,20,AQI,33
20140321,21,PM2.5,56
20140321,21,AQI,36
20140321,22,PM2.5,62
20140321,22,AQI,39
20140321,23,PM2.5,70
20140321,23,AQI,45
