date,hour,type,dongsi
20140306,0,PM2.5,8
20140306,0,AQI,32
20140306,1,PM2.5,11
20140306,1,AQI,32
20140306,2,PM2.5,6
20140306,2,AQI,32
20140306,3,PM2.5,8
20140306,3,AQI,32
20140306,4,PM2.5,5
20140306,4,AQI,31
20140306,5,PM2.5,8
20140306,5,AQI,31
20140306,6,PM2.5,14
20140306,6,AQI,31
20140306,7,PM2.5,17
20140306,7,AQI,32
20140306,8,PM2.5,16
20140306,8,AQI,32
20140306,9,PM2.5,13
20140306,9,AQI,32
20140306,10,PM2.5,10
20140306,10,AQI,31
20140306,11,PM2.5,11
20140306,11,AQI,30
20140306,12,PM2.5,11
20140306,12,AQI,30
20140306,13,PM2.5,13
20140306,13,AQI,30
20140306,14,PM2.5,12
20140306,14,AQI,29
20140306,15,PM2.5,16
20140306,15,AQI,28
20140306,16,PM2.5,13
20140306,16,AQI,27
20140306,17,PM2.5,12
20140306,17,AQI,26
20140306,18,PM2.5,9
20140306,18,AQI,24
20140306,19,PM2.5,20
20140306,19,AQI,22
20140306,20,PM2.5,30
20140306,20,AQI,23
20140306,21,PM2.5,44
20140306,21,AQI,35
20140306,22,PM2.5,50
20140306,22,AQI,37
20140306,23,PM2.5,55
20140306,23,AQI,36
