date,hour,type,dongsi
20140606,0,PM2.5,89.9
20140606,0,AQI,93
20140606,1,PM2.5,89.8
20140606,1,AQI,94
20140606,2,PM2.5,95.4
20140606,2,AQI,96
20140606,3,PM2.5,108.9
20140606,3,AQI,99
20140606,4,PM2.5,113.1
20140606,4,AQI,101
20140606,5,PM2.5,100.7
20140606,5,AQI,101
20140606,6,PM2.5,78.7
20140606,6,AQI,100
20140606,7,PM2.5,80.1
20140606,7,AQI,100
20140606,8,PM2.5,89.5
20140606,8,AQI,100
20140606,9,PM2.5,100
20140606,9,AQI,101
20140606,10,PM2.5,112.8
20140606,10,AQI,102
20140606,11,PM2.5,116.1
20140606,11,AQI,103
20140606,12,PM2.5,108.3
20140606,12,AQI,106
20140606,13,PM2.5,9.6
20140606,13,AQI,104
20140606,14,PM2.5,3
20140606,14,AQI,101
20140606,15,PM2.5,3
20140606,15,AQI,100
20140606,16,PM2.5,3
20140606,16,AQI,97
20140606,17,PM2.5,3
20140606,17,AQI,95
20140606,18,PM2.5,3
20140606,18,AQI,92
20140606,19,PM2.5,3
20140606,19,AQI,89
20140606,20,PM2.5,3
20140606,20,AQI,86
20140606,21,PM2.5,3
20140606,21,AQI,83
20140606,22,PM2.5,7.3
20140606,22,AQI,80
20140606,23,PM2.5,12
20140606,23,AQI,77
