date,hour,type,dongsi
20140617,0,PM2.5,183
20140617,0,AQI,190
20140617,1,PM2.5,229.1
20140617,1,AQI,197
20140617,2,PM2.5,235.6
20140617,2,AQI,204
20140617,3,PM2.5,164.1
20140617,3,AQI,206
20140617,4,PM2.5,13.6
20140617,4,AQI,202
20140617,5,PM2.5,5.2
20140617,5,AQI,195
20140617,6,PM2.5,4
20140617,6,AQI,187
20140617,7,PM2.5,14.9
20140617,7,AQI,178
20140617,8,PM2.5,23.6
20140617,8,AQI,170
20140617,9,PM2.5,23.5
20140617,9,AQI,161
20140617,10,PM2.5,27.7
20140617,10,AQI,152
20140617,11,PM2.5,36.9
20140617,11,AQI,144
20140617,12,PM2.5,58.9
20140617,12,AQI,137
20140617,13,PM2.5,79.8
20140617,13,AQI,131
20140617,14,PM2.5,120.3
20140617,14,AQI,127
20140617,15,PM2.5,141.3
20140617,15,AQI,127
20140617,16,PM2.5,146.9
20140617,16,AQI,128
20140617,17,PM2.5,149.6
20140617,17,AQI,130
20140617,18,PM2.5,28.9
20140617,18,AQI,125
20140617,19,PM2.5,32.1
20140617,19,AQI,121
20140617,20,PM2.5,63.8
20140617,20,AQI,118
20140617,21,PM2.5,73.4
20140617,21,AQI,116
20140617,22,PM2.5,50.3
20140617,22,AQI,112
20140617,23,PM2.5,61.1
20140617,23,AQI,109
