date,hour,type,dongsi
20140107,0,PM2.5,176
20140107,0,AQI,180
20140107,1,PM2.5,185
20140107,1,AQI,183
20140107,2,PM2.5,184
20140107,2,AQI,185
20140107,3,PM2.5,174
20140107,3,AQI,188
20140107,4,PM2.5,190
20140107,4,AQI,192
20140107,5,PM2.5,188
20140107,5,AQI,196
20140107,6,PM2.5,172
20140107,6,AQI,200
20140107,7,PM2.5,177
20140107,7,AQI,203
20140107,8,PM2.5,181
20140107,8,AQI,206
20140107,9,PM2.5,163
20140107,9,AQI,208
20140107,10,PM2.5,147
20140107,10,AQI,210
20140107,11,PM2.5,117
20140107,11,AQI,210
20140107,12,PM2.5,58
20140107,12,AQI,207
20140107,13,PM2.5,31
20140107,13,AQI,203
20140107,14,PM2.5,44
20140107,14,AQI,198
20140107,15,PM2.5,46
20140107,15,AQI,193
20140107,16,PM2.5,39
20140107,16,AQI,187
20140107,17,PM2.5,32
20140107,17,AQI,181
20140107,18,PM2.5,30
20140107,18,AQI,174
20140107,19,PM2.5,32
20140107,19,AQI,167
20140107,20,PM2.5,37
20140107,20,AQI,159
20140107,21,PM2.5,26
20140107,21,AQI,151
20140107,22,PM2.5,24
20140107,22,AQI,143
20140107,23,PM2.5,19
20140107,23,AQI,135
