date,hour,type,dongsi
20140401,0,PM2.5,122
20140401,0,AQI,202
20140401,1,PM2.5,139
20140401,1,AQI,204
20140401,2,PM2.5,134
20140401,2,AQI,204
20140401,3,PM2.5,176
20140401,3,AQI,204
20140401,4,PM2.5,139
20140401,4,AQI,203
20140401,5,PM2.5,138
20140401,5,AQI,203
20140401,6,PM2.5,145
20140401,6,AQI,204
20140401,7,PM2.5,155
20140401,7,AQI,204
20140401,8,PM2.5,156
20140401,8,AQI,204
20140401,9,PM2.5,172
20140401,9,AQI,204
20140401,10,PM2.5,182
20140401,10,AQI,204
20140401,11,PM2.5,202
20140401,11,AQI,204
20140401,12,PM2.5,171
20140401,12,AQI,201
20140401,13,PM2.5,164
20140401,13,AQI,194
20140401,14,PM2.5,130
20140401,14,AQI,185
20140401,15,PM2.5,70
20140401,15,AQI,175
20140401,16,PM2.5,32
20140401,16,AQI,168
20140401,17,PM2.5,63
20140401,17,AQI,167
20140401,18,PM2.5,48
20140401,18,AQI,168
20140401,19,PM2.5,64
20140401,19,AQI,168
20140401,20,PM2.5,65
20140401,20,AQI,165
20140401,21,PM2.5,94
20140401,21,AQI,165
20140401,22,PM2.5,96
20140401,22,AQI,164
20140401,23,PM2.5,90
20140401,23,AQI,161
