date,hour,type,dongsi
20131216,0,PM2.5,116
20131216,0,AQI,62
20131216,1,PM2.5,173
20131216,1,AQI,69
20131216,2,PM2.5,244
20131216,2,AQI,80
20131216,3,PM2.5,260
20131216,3,AQI,91
20131216,4,PM2.5,189
20131216,4,AQI,99
20131216,5,PM2.5,94
20131216,5,AQI,103
20131216,6,PM2.5,58
20131216,6,AQI,105
20131216,7,PM2.5,39
20131216,7,AQI,107
20131216,8,PM2.5,51
20131216,8,AQI,109
20131216,9,PM2.5,53
20131216,9,AQI,111
20131216,10,PM2.5,
20131216,10,AQI,115
20131216,11,PM2.5,
20131216,11,AQI,118
20131216,12,PM2.5,57
20131216,12,AQI,121
20131216,13,PM2.5,110
20131216,13,AQI,126
20131216,14,PM2.5,129
20131216,14,AQI,131
20131216,15,PM2.5,145
20131216,15,AQI,137
20131216,16,PM2.5,147
20131216,16,AQI,143
20131216,17,PM2.5,163
20131216,17,AQI,150
20131216,18,PM2.5,188
20131216,18,AQI,158
20131216,19,PM2.5,185
20131216,19,AQI,165
20131216,20,PM2.5,194
20131216,20,AQI,172
20131216,21,PM2.5,209
20131216,21,AQI,180
20131216,22,PM2.5,227
20131216,22,AQI,188
20131216,23,PM2.5,256
20131216,23,AQI,199
