date,hour,type,dongsi
20140411,0,PM2.5,71
20140411,0,AQI,265
20140411,1,PM2.5,67
20140411,1,AQI,254
20140411,2,PM2.5,62
20140411,2,AQI,237
20140411,3,PM2.5,91
20140411,3,AQI,221
20140411,4,PM2.5,81
20140411,4,AQI,203
20140411,5,PM2.5,56
20140411,5,AQI,193
20140411,6,PM2.5,58
20140411,6,AQI,184
20140411,7,PM2.5,48
20140411,7,AQI,174
20140411,8,PM2.5,46
20140411,8,AQI,163
20140411,9,PM2.5,34
20140411,9,AQI,151
20140411,10,PM2.5,30
20140411,10,AQI,140
20140411,11,PM2.5,41
20140411,11,AQI,131
20140411,12,PM2.5,47
20140411,12,AQI,123
20140411,13,PM2.5,30
20140411,13,AQI,116
20140411,14,PM2.5,36
20140411,14,AQI,109
20140411,15,PM2.5,24
20140411,15,AQI,104
20140411,16,PM2.5,41
20140411,16,AQI,99
20140411,17,PM2.5,49
20140411,17,AQI,97
20140411,18,PM2.5,52
20140411,18,AQI,93
20140411,19,PM2.5,58
20140411,19,AQI,89
20140411,20,PM2.5,66
20140411,20,AQI,86
20140411,21,PM2.5,67
20140411,21,AQI,83
20140411,22,PM2.5,94
20140411,22,AQI,80
20140411,23,PM2.5,94
20140411,23,AQI,76
