date,hour,type,dongsi
20140918,0,PM2.5,52.6
20140918,0,AQI,62
20140918,1,PM2.5,54.4
20140918,1,AQI,63
20140918,2,PM2.5,54.1
20140918,2,AQI,64
20140918,3,PM2.5,74.6
20140918,3,AQI,66
20140918,4,PM2.5,98.3
20140918,4,AQI,68
20140918,5,PM2.5,100.1
20140918,5,AQI,70
20140918,6,PM2.5,96.4
20140918,6,AQI,74
20140918,7,PM2.5,99.5
20140918,7,AQI,78
20140918,8,PM2.5,99
20140918,8,AQI,82
20140918,9,PM2.5,97.3
20140918,9,AQI,86
20140918,10,PM2.5,89.7
20140918,10,AQI,90
20140918,11,PM2.5,69.8
20140918,11,AQI,91
20140918,12,PM2.5,70.8
20140918,12,AQI,91
20140918,13,PM2.5,61.5
20140918,13,AQI,89
20140918,14,PM2.5,68.1
20140918,14,AQI,89
20140918,15,PM2.5,56.7
20140918,15,AQI,88
20140918,16,PM2.5,57.1
20140918,16,AQI,89
20140918,17,PM2.5,42.1
20140918,17,AQI,89
20140918,18,PM2.5,30
20140918,18,AQI,89
20140918,19,PM2.5,30
20140918,19,AQI,89
20140918,20,PM2.5,40.7
20140918,20,AQI,89
20140918,21,PM2.5,47.4
20140918,21,AQI,89
20140918,22,PM2.5,60.5
20140918,22,AQI,90
20140918,23,PM2.5,69.7
20140918,23,AQI,91
