date,hour,type,dongsi
20141123,0,PM2.5,88.1
20141123,0,AQI,51
20141123,1,PM2.5,73.9
20141123,1,AQI,54
20141123,2,PM2.5,68.5
20141123,2,AQI,56
20141123,3,PM2.5,82.7
20141123,3,AQI,58
20141123,4,PM2.5,74.6
20141123,4,AQI,60
20141123,5,PM2.5,64.9
20141123,5,AQI,62
20141123,6,PM2.5,70.8
20141123,6,AQI,64
20141123,7,PM2.5,72.4
20141123,7,AQI,66
20141123,8,PM2.5,79.4
20141123,8,AQI,69
20141123,9,PM2.5,75.1
20141123,9,AQI,72
20141123,10,PM2.5,73.4
20141123,10,AQI,75
20141123,11,PM2.5,75.1
20141123,11,AQI,78
20141123,12,PM2.5,81
20141123,12,AQI,82
20141123,13,PM2.5,83.2
20141123,13,AQI,86
20141123,14,PM2.5,92.2
20141123,14,AQI,90
20141123,15,PM2.5,96.7
20141123,15,AQI,95
20141123,16,PM2.5,127.5
20141123,16,AQI,101
20141123,17,PM2.5,123.9
20141123,17,AQI,106
20141123,18,PM2.5,134
20141123,18,AQI,111
20141123,19,PM2.5,149.8
20141123,19,AQI,117
20141123,20,PM2.5,139.5
20141123,20,AQI,121
20141123,21,PM2.5,147.2
20141123,21,AQI,124
20141123,22,PM2.5,140.2
20141123,22,AQI,127
20141123,23,PM2.5,146.9
20141123,23,AQI,130
