date,hour,type,dongsi
20150123,0,PM2.5,202.2
20150123,0,AQI,158
20150123,1,PM2.5,243.5
20150123,1,AQI,171
20150123,2,PM2.5,286.5
20150123,2,AQI,186
20150123,3,PM2.5,265.2
20150123,3,AQI,200
20150123,4,PM2.5,260.2
20150123,4,AQI,211
20150123,5,PM2.5,239.3
20150123,5,AQI,220
20150123,6,PM2.5,207.6
20150123,6,AQI,228
20150123,7,PM2.5,200.8
20150123,7,AQI,236
20150123,8,PM2.5,197.1
20150123,8,AQI,243
20150123,9,PM2.5,192.9
20150123,9,AQI,250
20150123,10,PM2.5,194.6
20150123,10,AQI,255
20150123,11,PM2.5,209.3
20150123,11,AQI,255
20150123,12,PM2.5,216.7
20150123,12,AQI,255
20150123,13,PM2.5,214.5
20150123,13,AQI,260
20150123,14,PM2.5,216.7
20150123,14,AQI,262
20150123,15,PM2.5,168.7
20150123,15,AQI,264
20150123,16,PM2.5,159.2
20150123,16,AQI,265
20150123,17,PM2.5,233.1
20150123,17,AQI,268
20150123,18,PM2.5,265.1
20150123,18,AQI,268
20150123,19,PM2.5,266.8
20150123,19,AQI,270
20150123,20,PM2.5,275.5
20150123,20,AQI,273
20150123,21,PM2.5,279.4
20150123,21,AQI,276
20150123,22,PM2.5,287.1
20150123,22,AQI,279
20150123,23,PM2.5,281.2
20150123,23,AQI,282
