date,hour,type,dongsi
20140109,0,PM2.5,18
20140109,0,AQI,25
20140109,1,PM2.5,24
20140109,1,AQI,25
20140109,2,PM2.5,16
20140109,2,AQI,25
20140109,3,PM2.5,11
20140109,3,AQI,25
20140109,4,PM2.5,3
20140109,4,AQI,24
20140109,5,PM2.5,4
20140109,5,AQI,24
20140109,6,PM2.5,5
20140109,6,AQI,23
20140109,7,PM2.5,7
20140109,7,AQI,22
20140109,8,PM2.5,11
20140109,8,AQI,24
20140109,9,PM2.5,
20140109,9,AQI,
20140109,10,PM2.5,13
20140109,10,AQI,22
20140109,11,PM2.5,19
20140109,11,AQI,22
20140109,12,PM2.5,17
20140109,12,AQI,22
20140109,13,PM2.5,4
20140109,13,AQI,21
20140109,14,PM2.5,10
20140109,14,AQI,21
20140109,15,PM2.5,10
20140109,15,AQI,20
20140109,16,PM2.5,30
20140109,16,AQI,20
20140109,17,PM2.5,42
20140109,17,AQI,21
20140109,18,PM2.5,47
20140109,18,AQI,23
20140109,19,PM2.5,49
20140109,19,AQI,25
20140109,20,PM2.5,58
20140109,20,AQI,27
20140109,21,PM2.5,55
20140109,21,AQI,30
20140109,22,PM2.5,61
20140109,22,AQI,35
20140109,23,PM2.5,71
20140109,23,AQI,35
