date,hour,type,dongsi
20140206,0,PM2.5,115
20140206,0,AQI,118
20140206,1,PM2.5,130
20140206,1,AQI,121
20140206,2,PM2.5,128
20140206,2,AQI,124
20140206,3,PM2.5,167
20140206,3,AQI,130
20140206,4,PM2.5,170
20140206,4,AQI,135
20140206,5,PM2.5,164
20140206,5,AQI,139
20140206,6,PM2.5,152
20140206,6,AQI,142
20140206,7,PM2.5,140
20140206,7,AQI,143
20140206,8,PM2.5,127
20140206,8,AQI,143
20140206,9,PM2.5,127
20140206,9,AQI,145
20140206,10,PM2.5,121
20140206,10,AQI,147
20140206,11,PM2.5,117
20140206,11,AQI,148
20140206,12,PM2.5,115
20140206,12,AQI,150
20140206,13,PM2.5,111
20140206,13,AQI,152
20140206,14,PM2.5,106
20140206,14,AQI,153
20140206,15,PM2.5,95
20140206,15,AQI,153
20140206,16,PM2.5,100
20140206,16,AQI,154
20140206,17,PM2.5,91
20140206,17,AQI,154
20140206,18,PM2.5,95
20140206,18,AQI,154
20140206,19,PM2.5,99
20140206,19,AQI,155
20140206,20,PM2.5,119
20140206,20,AQI,157
20140206,21,PM2.5,127
20140206,21,AQI,160
20140206,22,PM2.5,117
20140206,22,AQI,160
20140206,23,PM2.5,83
20140206,23,AQI,159
