date,hour,type,dongsi
20140923,0,PM2.5,104.1
20140923,0,AQI,130
20140923,1,PM2.5,98.3
20140923,1,AQI,131
20140923,2,PM2.5,93.9
20140923,2,AQI,132
20140923,3,PM2.5,75
20140923,3,AQI,132
20140923,4,PM2.5,66.7
20140923,4,AQI,132
20140923,5,PM2.5,67
20140923,5,AQI,132
20140923,6,PM2.5,43.9
20140923,6,AQI,130
20140923,7,PM2.5,49.4
20140923,7,AQI,129
20140923,8,PM2.5,44.7
20140923,8,AQI,126
20140923,9,PM2.5,33.3
20140923,9,AQI,123
20140923,10,PM2.5,36.2
20140923,10,AQI,120
20140923,11,PM2.5,42.3
20140923,11,AQI,116
20140923,12,PM2.5,36.6
20140923,12,AQI,112
20140923,13,PM2.5,27.1
20140923,13,AQI,107
20140923,14,PM2.5,25.9
20140923,14,AQI,101
20140923,15,PM2.5,22.9
20140923,15,AQI,96
20140923,16,PM2.5,25.5
20140923,16,AQI,91
20140923,17,PM2.5,28.3
20140923,17,AQI,87
20140923,18,PM2.5,33
20140923,18,AQI,83
20140923,19,PM2.5,45.9
20140923,19,AQI,81
20140923,20,PM2.5,51
20140923,20,AQI,78
20140923,21,PM2.5,69.1
20140923,21,AQI,76
20140923,22,PM2.5,81.5
20140923,22,AQI,75
20140923,23,PM2.5,89
20140923,23,AQI,74
