date,hour,type,dongsi
20140802,0,PM2.5,103.6
20140802,0,AQI,207
20140802,1,PM2.5,98.4
20140802,1,AQI,203
20140802,2,PM2.5,108.8
20140802,2,AQI,201
20140802,3,PM2.5,125.2
20140802,3,AQI,198
20140802,4,PM2.5,115.7
20140802,4,AQI,195
20140802,5,PM2.5,95.9
20140802,5,AQI,192
20140802,6,PM2.5,88.5
20140802,6,AQI,188
20140802,7,PM2.5,79.5
20140802,7,AQI,185
20140802,8,PM2.5,75.8
20140802,8,AQI,180
20140802,9,PM2.5,88.3
20140802,9,AQI,174
20140802,10,PM2.5,115.4
20140802,10,AQI,169
20140802,11,PM2.5,132.7
20140802,11,AQI,166
20140802,12,PM2.5,145.6
20140802,12,AQI,165
20140802,13,PM2.5,156.5
20140802,13,AQI,164
20140802,14,PM2.5,164.4
20140802,14,AQI,165
20140802,15,PM2.5,154.1
20140802,15,AQI,166
20140802,16,PM2.5,142.9
20140802,16,AQI,167
20140802,17,PM2.5,129.5
20140802,17,AQI,167
20140802,18,PM2.5,110.1
20140802,18,AQI,166
20140802,19,PM2.5,128.2
20140802,19,AQI,165
20140802,20,PM2.5,136.1
20140802,20,AQI,164
20140802,21,PM2.5,134.5
20140802,21,AQI,162
20140802,22,PM2.5,140.8
20140802,22,AQI,160
20140802,23,PM2.5,149
20140802,23,AQI,160
