date,hour,type,dongsi
20141227,0,PM2.5,
20141227,0,AQI,215
20141227,1,PM2.5,170.3
20141227,1,AQI,219
20141227,2,PM2.5,174.4
20141227,2,AQI,221
20141227,3,PM2.5,155.6
20141227,3,AQI,221
20141227,4,PM2.5,150.9
20141227,4,AQI,218
20141227,5,PM2.5,161.4
20141227,5,AQI,218
20141227,6,PM2.5,158.4
20141227,6,AQI,219
20141227,7,PM2.5,170.4
20141227,7,AQI,221
20141227,8,PM2.5,174.3
20141227,8,AQI,223
20141227,9,PM2.5,189.4
20141227,9,AQI,227
20141227,10,PM2.5,161.5
20141227,10,AQI,229
20141227,11,PM2.5,160.9
20141227,11,AQI,232
20141227,12,PM2.5,177.8
20141227,12,AQI,235
20141227,13,PM2.5,183.7
20141227,13,AQI,238
20141227,14,PM2.5,196.9
20141227,14,AQI,240
20141227,15,PM2.5,216.3
20141227,15,AQI,242
20141227,16,PM2.5,266.2
20141227,16,AQI,246
20141227,17,PM2.5,
20141227,17,AQI,246
20141227,18,PM2.5,
20141227,18,AQI,244
20141227,19,PM2.5,
20141227,19,AQI,240
20141227,20,PM2.5,
20141227,20,AQI,236
20141227,21,PM2.5,
20141227,21,AQI,233
20141227,22,PM2.5,
20141227,22,AQI,230
20141227,23,PM2.5,
20141227,23,AQI,230
