date,hour,type,dongsi
20140909,0,PM2.5,21.4
20140909,0,AQI,35
20140909,1,PM2.5,26.9
20140909,1,AQI,39
20140909,2,PM2.5,32
20140909,2,AQI,47
20140909,3,PM2.5,33
20140909,3,AQI,47
20140909,4,PM2.5,29.6
20140909,4,AQI,51
20140909,5,PM2.5,32
20140909,5,AQI,52
20140909,6,PM2.5,18.7
20140909,6,AQI,53
20140909,7,PM2.5,11.8
20140909,7,AQI,53
20140909,8,PM2.5,6.1
20140909,8,AQI,53
20140909,9,PM2.5,8.9
20140909,9,AQI,54
20140909,10,PM2.5,3.3
20140909,10,AQI,55
20140909,11,PM2.5,14.1
20140909,11,AQI,57
20140909,12,PM2.5,27.2
20140909,12,AQI,58
20140909,13,PM2.5,35
20140909,13,AQI,61
20140909,14,PM2.5,47.3
20140909,14,AQI,63
20140909,15,PM2.5,
20140909,15,AQI,71
20140909,16,PM2.5,16
20140909,16,AQI,65
20140909,17,PM2.5,37.1
20140909,17,AQI,67
20140909,18,PM2.5,41
20140909,18,AQI,68
20140909,19,PM2.5,42.1
20140909,19,AQI,69
20140909,20,PM2.5,50.1
20140909,20,AQI,69
20140909,21,PM2.5,64.9
20140909,21,AQI,71
20140909,22,PM2.5,62.8
20140909,22,AQI,72
20140909,23,PM2.5,65.5
20140909,23,AQI,73
