date,hour,type,dongsi
20140822,0,PM2.5,19.9
20140822,0,AQI,182
20140822,1,PM2.5,20.5
20140822,1,AQI,177
20140822,2,PM2.5,21.2
20140822,2,AQI,171
20140822,3,PM2.5,24.6
20140822,3,AQI,164
20140822,4,PM2.5,22
20140822,4,AQI,157
20140822,5,PM2.5,22.1
20140822,5,AQI,150
20140822,6,PM2.5,27.9
20140822,6,AQI,143
20140822,7,PM2.5,27.8
20140822,7,AQI,137
20140822,8,PM2.5,21.1
20140822,8,AQI,130
20140822,9,PM2.5,24.8
20140822,9,AQI,122
20140822,10,PM2.5,24.8
20140822,10,AQI,114
20140822,11,PM2.5,34.7
20140822,11,AQI,107
20140822,12,PM2.5,45.4
20140822,12,AQI,100
20140822,13,PM2.5,55.9
20140822,13,AQI,94
20140822,14,PM2.5,69
20140822,14,AQI,89
20140822,15,PM2.5,77.3
20140822,15,AQI,85
20140822,16,PM2.5,87.5
20140822,16,AQI,80
20140822,17,PM2.5,90.2
20140822,17,AQI,78
20140822,18,PM2.5,96.3
20140822,18,AQI,76
20140822,19,PM2.5,107.9
20140822,19,AQI,74
20140822,20,PM2.5,125.6
20140822,20,AQI,71
20140822,21,PM2.5,138
20140822,21,AQI,73
20140822,22,PM2.5,136.4
20140822,22,AQI,77
20140822,23,PM2.5,130.5
20140822,23,AQI,82
