date,hour,type,dongsi
20140805,0,PM2.5,11.4
20140805,0,AQI,56
20140805,1,PM2.5,16
20140805,1,AQI,52
20140805,2,PM2.5,11.9
20140805,2,AQI,47
20140805,3,PM2.5,6.5
20140805,3,AQI,41
20140805,4,PM2.5,9.1
20140805,4,AQI,36
20140805,5,PM2.5,11.5
20140805,5,AQI,30
20140805,6,PM2.5,8.2
20140805,6,AQI,24
20140805,7,PM2.5,9.1
20140805,7,AQI,20
20140805,8,PM2.5,9.3
20140805,8,AQI,20
20140805,9,PM2.5,19.9
20140805,9,AQI,21
20140805,10,PM2.5,23.7
20140805,10,AQI,22
20140805,11,PM2.5,28.8
20140805,11,AQI,21
20140805,12,PM2.5,34.4
20140805,12,AQI,24
20140805,13,PM2.5,36.1
20140805,13,AQI,28
20140805,14,PM2.5,28.4
20140805,14,AQI,35
20140805,15,PM2.5,23.3
20140805,15,AQI,39
20140805,16,PM2.5,31.8
20140805,16,AQI,48
20140805,17,PM2.5,61.6
20140805,17,AQI,85
20140805,18,PM2.5,33.7
20140805,18,AQI,39
20140805,19,PM2.5,31.4
20140805,19,AQI,33
20140805,20,PM2.5,34
20140805,20,AQI,31
20140805,21,PM2.5,32.2
20140805,21,AQI,32
20140805,22,PM2.5,40
20140805,22,AQI,34
20140805,23,PM2.5,38
20140805,23,AQI,36
