date,hour,type,dongsi
20141013,0,PM2.5,3
20141013,0,AQI,15
20141013,1,PM2.5,3
20141013,1,AQI,14
20141013,2,PM2.5,3
20141013,2,AQI,12
20141013,3,PM2.5,3
20141013,3,AQI,14
20141013,4,PM2.5,3
20141013,4,AQI,13
20141013,5,PM2.5,3
20141013,5,AQI,13
20141013,6,PM2.5,3
20141013,6,AQI,13
20141013,7,PM2.5,3
20141013,7,AQI,12
20141013,8,PM2.5,3
20141013,8,AQI,14
20141013,9,PM2.5,3
20141013,9,AQI,12
20141013,10,PM2.5,3
20141013,10,AQI,15
20141013,11,PM2.5,3
20141013,11,AQI,17
20141013,12,PM2.5,
20141013,12,AQI,18
20141013,13,PM2.5,6.3
20141013,13,AQI,19
20141013,14,PM2.5,6.4
20141013,14,AQI,20
20141013,15,PM2.5,7.9
20141013,15,AQI,20
20141013,16,PM2.5,7.3
20141013,16,AQI,20
20141013,17,PM2.5,11
20141013,17,AQI,20
20141013,18,PM2.5,11.3
20141013,18,AQI,22
20141013,19,PM2.5,17.6
20141013,19,AQI,29
20141013,20,PM2.5,29.1
20141013,20,AQI,39
20141013,21,PM2.5,35.2
20141013,21,AQI,44
20141013,22,PM2.5,44.5
20141013,22,AQI,42
20141013,23,PM2.5,51
20141013,23,AQI,44
