date,hour,type,dongsi
20141017,0,PM2.5,76.7
20141017,0,AQI,75
20141017,1,PM2.5,78.4
20141017,1,AQI,78
20141017,2,PM2.5,79.5
20141017,2,AQI,81
20141017,3,PM2.5,84.9
20141017,3,AQI,85
20141017,4,PM2.5,79.4
20141017,4,AQI,87
20141017,5,PM2.5,82.9
20141017,5,AQI,89
20141017,6,PM2.5,75.5
20141017,6,AQI,92
20141017,7,PM2.5,73.5
20141017,7,AQI,94
20141017,8,PM2.5,84.1
20141017,8,AQI,94
20141017,9,PM2.5,75.5
20141017,9,AQI,97
20141017,10,PM2.5,76.2
20141017,10,AQI,99
20141017,11,PM2.5,84.6
20141017,11,AQI,101
20141017,12,PM2.5,84.1
20141017,12,AQI,103
20141017,13,PM2.5,85.2
20141017,13,AQI,104
20141017,14,PM2.5,101.8
20141017,14,AQI,107
20141017,15,PM2.5,103.8
20141017,15,AQI,109
20141017,16,PM2.5,106.9
20141017,16,AQI,110
20141017,17,PM2.5,102.2
20141017,17,AQI,111
20141017,18,PM2.5,110.8
20141017,18,AQI,112
20141017,19,PM2.5,120.6
20141017,19,AQI,114
20141017,20,PM2.5,148.1
20141017,20,AQI,116
20141017,21,PM2.5,163.4
20141017,21,AQI,122
20141017,22,PM2.5,166.2
20141017,22,AQI,127
20141017,23,PM2.5,169
20141017,23,AQI,132
