date,hour,type,dongsi
20140322,0,PM2.5,79
20140322,0,AQI,51
20140322,1,PM2.5,78
20140322,1,AQI,54
20140322,2,PM2.5,78
20140322,2,AQI,58
20140322,3,PM2.5,73
20140322,3,AQI,61
20140322,4,PM2.5,70
20140322,4,AQI,64
20140322,5,PM2.5,79
20140322,5,AQI,68
20140322,6,PM2.5,81
20140322,6,AQI,71
20140322,7,PM2.5,75
20140322,7,AQI,74
20140322,8,PM2.5,80
20140322,8,AQI,77
20140322,9,PM2.5,78
20140322,9,AQI,80
20140322,10,PM2.5,63
20140322,10,AQI,82
20140322,11,PM2.5,73
20140322,11,AQI,84
20140322,12,PM2.5,52
20140322,12,AQI,85
20140322,13,PM2.5,31
20140322,13,AQI,86
20140322,14,PM2.5,21
20140322,14,AQI,86
20140322,15,PM2.5,24
20140322,15,AQI,87
20140322,16,PM2.5,20
20140322,16,AQI,87
20140322,17,PM2.5,21
20140322,17,AQI,87
20140322,18,PM2.5,15
20140322,18,AQI,86
20140322,19,PM2.5,20
20140322,19,AQI,85
20140322,20,PM2.5,30
20140322,20,AQI,85
20140322,21,PM2.5,46
20140322,21,AQI,86
20140322,22,PM2.5,110
20140322,22,AQI,90
20140322,23,PM2.5,151
20140322,23,AQI,93
