date,hour,type,dongsi
20140507,0,PM2.5,120.4
20140507,0,AQI,109
20140507,1,PM2.5,133.6
20140507,1,AQI,115
20140507,2,PM2.5,137.4
20140507,2,AQI,120
20140507,3,PM2.5,145.5
20140507,3,AQI,126
20140507,4,PM2.5,142.5
20140507,4,AQI,130
20140507,5,PM2.5,142.3
20140507,5,AQI,136
20140507,6,PM2.5,145.6
20140507,6,AQI,141
20140507,7,PM2.5,144.2
20140507,7,AQI,146
20140507,8,PM2.5,119.7
20140507,8,AQI,150
20140507,9,PM2.5,81.3
20140507,9,AQI,152
20140507,10,PM2.5,41.8
20140507,10,AQI,150
20140507,11,PM2.5,37.4
20140507,11,AQI,149
20140507,12,PM2.5,39.4
20140507,12,AQI,144
20140507,13,PM2.5,36.5
20140507,13,AQI,140
20140507,14,PM2.5,29.9
20140507,14,AQI,136
20140507,15,PM2.5,31
20140507,15,AQI,135
20140507,16,PM2.5,23.7
20140507,16,AQI,131
20140507,17,PM2.5,33.5
20140507,17,AQI,127
20140507,18,PM2.5,23.9
20140507,18,AQI,122
20140507,19,PM2.5,22.8
20140507,19,AQI,118
20140507,20,PM2.5,30
20140507,20,AQI,113
20140507,21,PM2.5,28.1
20140507,21,AQI,108
20140507,22,PM2.5,19.4
20140507,22,AQI,103
20140507,23,PM2.5,26.6
20140507,23,AQI,97
