date,hour,type,dongsi
20140816,0,PM2.5,40.6
20140816,0,AQI,62
20140816,1,PM2.5,51.8
20140816,1,AQI,64
20140816,2,PM2.5,66.4
20140816,2,AQI,68
20140816,3,PM2.5,77.1
20140816,3,AQI,70
20140816,4,PM2.5,83.3
20140816,4,AQI,70
20140816,5,PM2.5,70.6
20140816,5,AQI,73
20140816,6,PM2.5,51.6
20140816,6,AQI,74
20140816,7,PM2.5,45.4
20140816,7,AQI,72
20140816,8,PM2.5,35.6
20140816,8,AQI,68
20140816,9,PM2.5,38.6
20140816,9,AQI,64
20140816,10,PM2.5,92
20140816,10,AQI,63
20140816,11,PM2.5,96.6
20140816,11,AQI,66
20140816,12,PM2.5,77.3
20140816,12,AQI,77
20140816,13,PM2.5,62.9
20140816,13,AQI,106
20140816,14,PM2.5,47.2
20140816,14,AQI,110
20140816,15,PM2.5,48.6
20140816,15,AQI,110
20140816,16,PM2.5,56
20140816,16,AQI,124
20140816,17,PM2.5,74.7
20140816,17,AQI,123
20140816,18,PM2.5,66.2
20140816,18,AQI,104
20140816,19,PM2.5,63.8
20140816,19,AQI,82
20140816,20,PM2.5,86.9
20140816,20,AQI,95
20140816,21,PM2.5,97
20140816,21,AQI,85
20140816,22,PM2.5,101.1
20140816,22,AQI,88
20140816,23,PM2.5,111.6
20140816,23,AQI,92
