date,hour,type,dongsi
20140207,0,PM2.5,85
20140207,0,AQI,157
20140207,1,PM2.5,79
20140207,1,AQI,154
20140207,2,PM2.5,67
20140207,2,AQI,151
20140207,3,PM2.5,75
20140207,3,AQI,146
20140207,4,PM2.5,89
20140207,4,AQI,142
20140207,5,PM2.5,100
20140207,5,AQI,138
20140207,6,PM2.5,103
20140207,6,AQI,136
20140207,7,PM2.5,88
20140207,7,AQI,133
20140207,8,PM2.5,92
20140207,8,AQI,131
20140207,9,PM2.5,89
20140207,9,AQI,129
20140207,10,PM2.5,87
20140207,10,AQI,127
20140207,11,PM2.5,93
20140207,11,AQI,126
20140207,12,PM2.5,96
20140207,12,AQI,125
20140207,13,PM2.5,83
20140207,13,AQI,124
20140207,14,PM2.5,79
20140207,14,AQI,122
20140207,15,PM2.5,84
20140207,15,AQI,122
20140207,16,PM2.5,84
20140207,16,AQI,121
20140207,17,PM2.5,88
20140207,17,AQI,121
20140207,18,PM2.5,90
20140207,18,AQI,120
20140207,19,PM2.5,95
20140207,19,AQI,120
20140207,20,PM2.5,93
20140207,20,AQI,119
20140207,21,PM2.5,91
20140207,21,AQI,117
20140207,22,PM2.5,89
20140207,22,AQI,116
20140207,23,PM2.5,88
20140207,23,AQI,116
