date,hour,type,dongsi
20141210,0,PM2.5,255
20141210,0,AQI,295
20141210,1,PM2.5,244.1
20141210,1,AQI,300
20141210,2,PM2.5,244.4
20141210,2,AQI,304
20141210,3,PM2.5,239.5
20141210,3,AQI,305
20141210,4,PM2.5,225.8
20141210,4,AQI,304
20141210,5,PM2.5,228.2
20141210,5,AQI,304
20141210,6,PM2.5,229.6
20141210,6,AQI,304
20141210,7,PM2.5,228.5
20141210,7,AQI,305
20141210,8,PM2.5,217.9
20141210,8,AQI,305
20141210,9,PM2.5,110.2
20141210,9,AQI,301
20141210,10,PM2.5,58.5
20141210,10,AQI,294
20141210,11,PM2.5,35.9
20141210,11,AQI,286
20141210,12,PM2.5,41.1
20141210,12,AQI,277
20141210,13,PM2.5,35.5
20141210,13,AQI,267
20141210,14,PM2.5,28.4
20141210,14,AQI,256
20141210,15,PM2.5,20.5
20141210,15,AQI,245
20141210,16,PM2.5,12.9
20141210,16,AQI,234
20141210,17,PM2.5,6.6
20141210,17,AQI,222
20141210,18,PM2.5,8.9
20141210,18,AQI,211
20141210,19,PM2.5,6.2
20141210,19,AQI,199
20141210,20,PM2.5,5
20141210,20,AQI,183
20141210,21,PM2.5,5.6
20141210,21,AQI,167
20141210,22,PM2.5,4.3
20141210,22,AQI,152
20141210,23,PM2.5,5.3
20141210,23,AQI,144
