date,hour,type,dongsi
20131207,0,PM2.5,272
20131207,0,AQI,197
20131207,1,PM2.5,307
20131207,1,AQI,207
20131207,2,PM2.5,308
20131207,2,AQI,215
20131207,3,PM2.5,345
20131207,3,AQI,224
20131207,4,PM2.5,355
20131207,4,AQI,233
20131207,5,PM2.5,280
20131207,5,AQI,238
20131207,6,PM2.5,235
20131207,6,AQI,241
20131207,7,PM2.5,157
20131207,7,AQI,241
20131207,8,PM2.5,107
20131207,8,AQI,240
20131207,9,PM2.5,125
20131207,9,AQI,241
20131207,10,PM2.5,144
20131207,10,AQI,244
20131207,11,PM2.5,265
20131207,11,AQI,250
20131207,12,PM2.5,269
20131207,12,AQI,257
20131207,13,PM2.5,285
20131207,13,AQI,265
20131207,14,PM2.5,316
20131207,14,AQI,273
20131207,15,PM2.5,366
20131207,15,AQI,279
20131207,16,PM2.5,395
20131207,16,AQI,285
20131207,17,PM2.5,423
20131207,17,AQI,295
20131207,18,PM2.5,424
20131207,18,AQI,308
20131207,19,PM2.5,413
20131207,19,AQI,320
20131207,20,PM2.5,393
20131207,20,AQI,330
20131207,21,PM2.5,395
20131207,21,AQI,341
20131207,22,PM2.5,386
20131207,22,AQI,350
20131207,23,PM2.5,399
20131207,23,AQI,357
